Coin,Date,Price,Market_Cap,Volume,Supply,Category,Log_Return,Volatility_30d,Peg_Deviation
TrueUSD,2025-08-26,0.9978797694,493466597.01,57217823.63,494515083,Fiat-backed,2.2172403292317945e-4,4.295939824416476e-4,0.002120230599999995
USDC,2025-08-26,0.999989419,69353744420.31,18664613785.07,69354602141.73,Fiat-backed,-2.9158983408357464e-5,1.405884685709543e-4,1.0580999999953988e-5
crvUSD,2025-08-26,0.9996895949,116344827.86,14806602.21,116380910.25,Crypto-backed/Algorithmic,-2.75108461013803e-4,2.0178372767886538e-4,3.1040510000002186e-4
sUSD,2025-08-26,0.9870872272,46161263.69,367593.94,46765131.2,Crypto-backed/Algorithmic,0.0047382891071919685,0.3312293928225462,0.012912772800000027
BUSD,2025-08-27,1.0005453506,55056206.04,2518380.71,55026224.09,Fiat-backed,7.043032063367861e-4,5.502824637141109e-4,5.453505999999386e-4
First Digital USD,2025-08-27,0.9975696511,1448935953.2,6326691720.2,1452465952.2,Fiat-backed,5.4730408028554764e-5,3.9523497521887186e-4,0.0024303489000000456
GHO,2025-08-27,0.9994124214,350265419.14,1164709.39,350471348.61,Crypto-backed/Algorithmic,-1.0041676377203072e-4,2.67817272718124e-4,5.875786000000272e-4
Legacy Frax Dollar,2025-08-27,0.9986562036,296535613.49,1411355.63,296934633.18,Crypto-backed/Algorithmic,-3.302131948383455e-6,4.0610542932608247e-4,0.0013437964000000413
Liquity USD,2025-08-27,1.0011156311,38693732.49,21048.16,38650612.66,Crypto-backed/Algorithmic,0.0012830007558713807,0.003303313361497793,0.001115631100000014
PayPal USD,2025-08-27,0.9995517708,1190576928.29,47700989.01,1191126109.48,Fiat-backed,1.5875295264433824e-4,1.6105930541856578e-4,4.4822919999998323e-4
TerraClassicUSD,2025-08-27,0.0135678929,75885319.24,4297802.52,5592324127.51,Crypto-backed/Algorithmic,0.0158529584603002,0.0373226606737722,0.9864321071
Tether USDt,2025-08-27,1.0000412163,167342408063.6,110437549758.71,167331219172.96,Fiat-backed,-1.7536023466698737e-5,2.5329916838826266e-4,4.121630000009091e-5
TrueUSD,2025-08-27,0.9974019883,493224283.87,52118629.26,494515083,Fiat-backed,-4.7891091800741616e-4,4.3626625735142336e-4,0.002598011699999958
USDC,2025-08-27,0.9999957088,70631912731.03,15359022660.6,70635061339.92,Fiat-backed,6.289846771805497e-6,1.4046806401657485e-4,4.291200000006157e-6
crvUSD,2025-08-27,0.9998894006,115359083.91,8929687.8,115371843.97,Crypto-backed/Algorithmic,1.9984776906996143e-4,2.0409246582317838e-4,1.1059940000002211e-4
sUSD,2025-08-27,0.9836043189,46032239.66,324032.89,46799727.85,Crypto-backed/Algorithmic,-0.003534710374367287,0.3312230978839191,0.016395681100000004
BUSD,2025-08-28,1.0006540091,55062262.19,2276860.22,55026224.09,Fiat-backed,1.0859337884562957e-4,5.372272684386124e-4,6.540091000000192e-4
First Digital USD,2025-08-28,0.9978160398,1449293824.44,6841332367.63,1452465952.2,Fiat-backed,2.4695847261611923e-4,3.963798198103354e-4,0.0021839602000000014
GHO,2025-08-28,0.9993688244,350250139.64,1647221.57,350471348.61,Crypto-backed/Algorithmic,-4.3623583219530564e-5,2.6468336466631634e-4,6.311756000000335e-4
Legacy Frax Dollar,2025-08-28,0.9983459309,296443482.77,199142.27,296934633.18,Crypto-backed/Algorithmic,-3.107384785788159e-4,4.0702621752559904e-4,0.0016540690999999885
Liquity USD,2025-08-28,0.9995125864,38627935.7,23485.79,38646772.66,Crypto-backed/Algorithmic,-0.001602541670709241,0.003303251924178694,4.8741360000004175e-4
PayPal USD,2025-08-28,0.999515536,1169148035.53,72102064.26,1169714720.18,Fiat-backed,-3.625170586372827e-5,1.4544360691505785e-4,4.8446400000001777e-4
TerraClassicUSD,2025-08-28,0.0131459416,73516067.78,5146561.97,5592301429.66,Crypto-backed/Algorithmic,-0.03159309802970666,0.0377545131109668,0.9868540584
Tether USDt,2025-08-28,1.0001462886,167380570447.03,142155878478.9,167356013557.12,Fiat-backed,1.0506245023443774e-4,2.5257225093387823e-4,1.4628860000009958e-4
TrueUSD,2025-08-28,0.9972006548,493130764.56,59200087.84,494515083,Fiat-backed,-2.018783053158671e-4,4.378905985125321e-4,0.002799345200000025
USDC,2025-08-28,0.9999137615,71549338006.36,20747617893.75,71557127068.48,Fiat-backed,-8.195100954606775e-5,1.4101539167464408e-4,8.62385000000021e-5
crvUSD,2025-08-28,0.9996790316,113510278.42,14861286.74,113546723.33,Crypto-backed/Algorithmic,-2.1041440481697784e-4,2.0661331529324317e-4,3.2096839999995463e-4
sUSD,2025-08-28,0.9815291898,45946449.06,86679.83,46811087.77,Crypto-backed/Algorithmic,-0.0021119479792343072,0.3312236445081294,0.018470810199999965
BUSD,2025-08-29,1.000099368,55031498.97,901458.4,55026224.09,Fiat-backed,-5.544322659214415e-4,5.248632600008067e-4,9.93680000000996e-5
First Digital USD,2025-08-29,0.9978683181,1449369756.8,3571379086.67,1452465952.2,Fiat-backed,5.2391351172311174e-5,3.9610655523881626e-4,0.0021316819000000153
GHO,2025-08-29,0.9995782504,350341308.25,1348445.69,350489126.91,Crypto-backed/Algorithmic,2.0953631379890051e-4,2.588450142776867e-4,4.217495999999654e-4
Legacy Frax Dollar,2025-08-29,0.9984713989,296480738.59,2473288.05,296934633.18,Crypto-backed/Algorithmic,1.2566798003280536e-4,2.4411573018227176e-4,0.001528601099999971
Liquity USD,2025-08-29,1.0009446375,38690521.69,7552.6,38654007.66,Crypto-backed/Algorithmic,0.0014317240353985362,0.0032382333785893206,9.446374999999563e-4
PayPal USD,2025-08-29,0.9993798293,1168989297.42,33363672.78,1169714720.18,Fiat-backed,-1.3578169479434613e-4,1.470284342613679e-4,6.201706999999779e-4
TerraClassicUSD,2025-08-29,0.0131985012,73809579.74,3339366.82,5592269809.38,Crypto-backed/Algorithmic,0.003990190275433791,0.037196096003504923,0.9868014988
Tether USDt,2025-08-29,1.000056842,167620364446.54,82307848032.33,167587057749.99,Fiat-backed,-8.943751631159315e-5,2.5317753943156343e-4,5.684200000000139e-5
TrueUSD,2025-08-29,0.997000158,493031615.91,47323259.83,494515083,Fiat-backed,-2.010798505231824e-4,4.2767650970059433e-4,0.0029998420000000303
USDC,2025-08-29,0.9998154765,71544102637.46,9549055113.21,71553256928.83,Fiat-backed,-9.829830780235885e-5,1.3852164720298802e-4,1.8452349999997786e-4
crvUSD,2025-08-29,0.9994251808,112534947.27,11838162.54,112596309.15,Crypto-backed/Algorithmic,-2.5396455051201664e-4,2.0477711147174328e-4,5.748192000000207e-4
sUSD,2025-08-29,0.9794901142,45901434.03,214043.9,46862580.19,Crypto-backed/Algorithmic,-0.0020796086307961225,0.3312086659614637,0.020509885800000016
BUSD,2025-08-30,0.9994076309,54993716.05,2067270.59,55026224.09,Fiat-backed,-6.919076832212668e-4,5.370137428969805e-4,5.923691000000453e-4
First Digital USD,2025-08-30,0.9977337383,1449174284.28,3482215779.04,1452465952.2,Fiat-backed,-1.348763895812035e-4,3.744903355411227e-4,0.002266261699999994
GHO,2025-08-30,0.9994566391,350298684.84,2139175.98,350489126.91,Crypto-backed/Algorithmic,-1.2167001265334231e-4,2.5473580681061964e-4,5.433608999999562e-4
Legacy Frax Dollar,2025-08-30,0.9985787411,296512612.2,938780.69,296934633.18,Crypto-backed/Algorithmic,1.0750075619365425e-4,2.329972267673685e-4,0.0014212588999999998
Liquity USD,2025-08-30,0.9930217813,38384271.55,6512.68,38654007.66,Crypto-backed/Algorithmic,-0.00794687194439939,0.003438182978753148,0.006978218700000038
PayPal USD,2025-08-30,0.9995114291,1180742808.98,38631308.58,1181319967.54,Fiat-backed,1.3167279574325544e-4,1.3436549887332162e-4,4.885708999999849e-4
TerraClassicUSD,2025-08-30,0.0130798151,73145498.74,2685413.03,5592242574.53,Crypto-backed/Algorithmic,-0.009033067847496298,0.03658417859051327,0.9869201849
Tether USDt,2025-08-30,1.0000598818,168000085051,81269306866.53,168007461104.55,Fiat-backed,3.0396226018219737e-6,2.3563837705176918e-4,5.9881799999939034e-5
TrueUSD,2025-08-30,0.9964554382,492762243.72,45198045.75,494515083,Fiat-backed,-5.465080983955468e-4,4.383995838222769e-4,0.003544561799999957
USDC,2025-08-30,0.9997903246,71543115152.24,9422306317.85,71563445617.84,Fiat-backed,-2.515685840432362e-5,1.3125593195547887e-4,2.0967540000005336e-4
crvUSD,2025-08-30,0.9996055272,111673900.95,14501384.16,111717970.64,Crypto-backed/Algorithmic,1.8043384703138475e-4,1.9031042461364198e-4,3.9447280000004525e-4
sUSD,2025-08-30,0.9807564451,46073170.42,307208.67,46978087.87,Crypto-backed/Algorithmic,0.0012920120381274209,0.3312086653279457,0.01924355489999996
BUSD,2025-08-31,1.0001753478,55035872.83,2538569.63,55026224.09,Fiat-backed,7.678770482651724e-4,5.477082339456266e-4,1.7534779999994754e-4
First Digital USD,2025-08-31,0.9979190556,1449443451.28,6735697425.73,1452465952.2,Fiat-backed,1.8572098423038201e-4,3.73909394960912e-4,0.002080944399999951
GHO,2025-08-31,0.9996055624,350350880.81,1161347.87,350489126.91,Crypto-backed/Algorithmic,1.4899316305791349e-4,2.4725903635792784e-4,3.9443760000001937e-4
Legacy Frax Dollar,2025-08-31,0.9981623023,296388957.08,1616080.28,296934633.18,Crypto-backed/Algorithmic,-4.1711849156848884e-4,2.446808321299052e-4,0.001837697699999974
Liquity USD,2025-08-31,0.9977821955,38038976.25,20153.57,38123526.77,Crypto-backed/Algorithmic,0.004782412862956852,0.0033538025863005883,0.0022178044999999758
PayPal USD,2025-08-31,0.9995653222,1174991925.54,67017384.4,1175506803.36,Fiat-backed,5.391798987005476e-5,1.2722564564545815e-4,4.346777999999496e-4
TerraClassicUSD,2025-08-31,0.0129135962,72215343.86,4979849.41,5592194653.91,Crypto-backed/Algorithmic,-0.012789484518994932,0.034855033765813656,0.9870864038
Tether USDt,2025-08-31,1.0000465767,168016393641.71,122614755606.69,168028446122.33,Fiat-backed,-1.3304391817393707e-5,2.332866687822537e-4,4.6576699999967275e-5
TrueUSD,2025-08-31,0.9969211922,492992566.12,51043095.43,494515083,Fiat-backed,4.673015639618272e-4,4.4359859849407615e-4,0.0030788078000000274
USDC,2025-08-31,0.9999050393,71516584098.48,17089848527.63,71528242950.49,Fiat-backed,1.1473217590721391e-4,1.3279061334772537e-4,9.49607000000352e-5
crvUSD,2025-08-31,0.9997935978,113156707.33,8994908.36,113180066.41,Crypto-backed/Algorithmic,1.8812712099664116e-4,1.9319741830477072e-4,2.0640220000001097e-4
sUSD,2025-08-31,0.9796105518,47119974.28,220819.72,48100569.92,Crypto-backed/Algorithmic,-0.0011690601120299476,0.3311867189144512,0.020389448199999993
BUSD,2025-09-01,1.0002598538,55040522.87,2139061.66,55026224.09,Fiat-backed,8.448761547759771e-5,5.319696971649504e-4,2.5985380000004277e-4
First Digital USD,2025-09-01,0.9978066103,1449280128.41,6725538337.33,1452465952.2,Fiat-backed,-1.1268612920138428e-4,3.616140540087754e-4,0.002193389700000048
GHO,2025-09-01,0.9996777232,350376172.39,1829059.51,350489126.91,Crypto-backed/Algorithmic,7.218666864393245e-5,2.4736329558683415e-4,3.222767999999654e-4
Legacy Frax Dollar,2025-09-01,0.9979098161,296313985.18,4828656.91,296934633.18,Crypto-backed/Algorithmic,-2.529830450706166e-4,2.479304421404409e-4,0.002090183900000042
Liquity USD,2025-09-01,1.0021298715,38234938.46,15527.69,38153676.02,Crypto-backed/Algorithmic,0.004347874009842393,0.0034332439148359647,0.0021298714999999913
PayPal USD,2025-09-01,0.999542046,1193697654.46,56198166.19,1194244563.47,Fiat-backed,-2.328659317789532e-5,1.2610949958833542e-4,4.5795400000003816e-4
TerraClassicUSD,2025-09-01,0.0132338084,74005609.92,4101822.14,5592162701.44,Crypto-backed/Algorithmic,0.024494072300489653,0.03407310140503671,0.9867661916
Tether USDt,2025-09-01,0.9999974137,168015817272.11,125812940915.62,168027874497.48,Fiat-backed,-4.916191868372317e-5,2.2275646222221117e-4,2.5863000000514447e-6
TrueUSD,2025-09-01,0.9968629252,492963752.19,51443921.89,494515083,Fiat-backed,-5.844865500539266e-5,4.367260201846296e-4,0.003137074800000028
USDC,2025-09-01,0.9998654204,72153657334.77,16704202079.07,72167648286.02,Fiat-backed,-3.962344759414892e-5,1.3299802256040228e-4,1.3457959999996216e-4
crvUSD,2025-09-01,0.999793437,118394253.02,13493559.07,118418713.94,Crypto-backed/Algorithmic,-1.6083320925020537e-7,1.886892279027814e-4,2.0656299999999295e-4
sUSD,2025-09-01,0.9837976418,47510709.17,129291.83,48293172.44,Crypto-backed/Algorithmic,0.004265130767045548,0.3311684475004502,0.016202358200000044
BUSD,2025-09-02,1.0001107973,55032320.85,1437720.78,55026224.09,Fiat-backed,-1.4902888141637408e-4,5.248860409222133e-4,1.1079730000007615e-4
First Digital USD,2025-09-02,0.998556913,1450369917.54,4980073573.27,1452465952.2,Fiat-backed,7.5166944954687e-4,3.8630203919788576e-4,0.001443086999999954
GHO,2025-09-02,0.9997870412,350414487.19,1102930.07,350489126.91,Crypto-backed/Algorithmic,1.0934726338297013e-4,2.473394757947892e-4,2.1295880000005152e-4
Legacy Frax Dollar,2025-09-02,0.9988167622,296583288.89,1963793.52,296934633.18,Crypto-backed/Algorithmic,9.084330045266464e-4,2.965777107162291e-4,0.0011832377999999588
Liquity USD,2025-09-02,0.9929481608,37890110.93,15026.65,38159203.49,Crypto-backed/Algorithmic,-0.009204427471277551,0.0038160946977444836,0.007051839199999965
PayPal USD,2025-09-02,0.9997108943,1182425700.97,56502545.32,1182767645.79,Fiat-backed,1.6891139384906113e-4,1.2986829192902837e-4,2.891056999999586e-4
TerraClassicUSD,2025-09-02,0.0133059457,74408719.5,3573198.3,5592140620.08,Crypto-backed/Algorithmic,0.005436182820589021,0.03378011770483846,0.9866940543
Tether USDt,2025-09-02,1.0005707191,168236353430.48,106189144879.17,168142538568.91,Fiat-backed,5.731426051373516e-4,2.4407907663872436e-4,5.707190999999501e-4
TrueUSD,2025-09-02,0.9973187188,493189149.02,48362580.22,494515083,Fiat-backed,4.571234614543855e-4,4.383595272669913e-4,0.0026812811999999964
USDC,2025-09-02,1.0000341589,72686840826.39,13147418934.12,72687477994.66,Fiat-backed,1.6874697324480932e-4,1.363656136937243e-4,3.415889999991428e-5
crvUSD,2025-09-02,0.9999223524,118335033.87,10422548.3,118344223.01,Crypto-backed/Algorithmic,1.289337223439025e-4,1.9015295315228498e-4,7.764759999995263e-5
sUSD,2025-09-02,0.9825538044,47457879.86,100907.82,48300540.53,Crypto-backed/Algorithmic,-0.0012651223343661078,0.3311684240530842,0.017446195600000047
BUSD,2025-09-03,1.0002527302,55040130.89,3202317.02,55026224.09,Fiat-backed,1.4190710667025836e-4,5.194792188320565e-4,2.5273019999993984e-4
First Digital USD,2025-09-03,0.9976046156,1448986737.95,6061673649.38,1452465952.2,Fiat-backed,-9.541286700505711e-4,4.230381421487777e-4,0.002395384399999978
GHO,2025-09-03,0.9996853769,350378862.81,1060045.8,350489134.78,Crypto-backed/Algorithmic,-1.0169112528610355e-4,2.4836059796648935e-4,3.146230999999666e-4
Legacy Frax Dollar,2025-09-03,0.9983382963,296407910.9,2088446.1,296901272.86,Crypto-backed/Algorithmic,-4.791474824326651e-4,3.110717617112729e-4,0.0016617036999999613
Liquity USD,2025-09-03,0.9950123318,37951277.77,12119.1,38141514.99,Crypto-backed/Algorithmic,0.002076672800598563,0.003837625532510695,0.004987668199999962
PayPal USD,2025-09-03,0.999617895,1174679509.02,57493183.06,1175128531.48,Fiat-backed,-9.303052160788768e-5,1.3000293248851508e-4,3.8210500000002146e-4
TerraClassicUSD,2025-09-03,0.0131187898,73361941.32,3009137.3,5592127195.43,Crypto-backed/Algorithmic,-0.014165442037758894,0.03237749361602552,0.9868812102
Tether USDt,2025-09-03,1.0003062604,168363689765.22,102212994424.36,168316095138.24,Fiat-backed,-2.643427899361032e-4,2.495619221455655e-4,3.062603999999247e-4
TrueUSD,2025-09-03,0.9965971181,492832306.56,43514332.2,494515083,Fiat-backed,-7.238025980326206e-4,4.5906839430689207e-4,0.003402881900000043
USDC,2025-09-03,0.9998941065,72579904914.71,12609800924.42,72585761368.91,Fiat-backed,-1.4005742371049127e-4,1.3863463890434442e-4,1.0589350000000941e-4
crvUSD,2025-09-03,0.9998431553,121178169.37,9669096.52,121197178.5,Crypto-backed/Algorithmic,-7.920638668528987e-5,1.9062413010709027e-4,1.5684469999999173e-4
sUSD,2025-09-03,0.9866698996,47249671.43,986614.16,47888023.58,Crypto-backed/Algorithmic,0.004180430274166424,0.33116712577948626,0.013330100400000044
BUSD,2025-09-04,1.000071121,55030137.62,2544472.05,55026224.09,Fiat-backed,-1.8157979808117728e-4,5.191528830653048e-4,7.11209999999518e-5
First Digital USD,2025-09-04,0.9976182526,1449006545.17,7045997403.25,1452465952.2,Fiat-backed,1.3669650862185334e-5,4.1600523845832123e-4,0.002381747399999967
GHO,2025-09-04,0.9995161912,350319565.06,3762342.49,350489134.78,Crypto-backed/Algorithmic,-1.692532690084987e-4,2.023706448368518e-4,4.8380879999998516e-4
Legacy Frax Dollar,2025-09-04,0.9982631667,296385604.84,296519.07,296901272.86,Crypto-backed/Algorithmic,-7.52574827052578e-5,3.100755977870255e-4,0.0017368332999999625
Liquity USD,2025-09-04,0.9992252948,38113974.96,12507.29,38143524.94,Crypto-backed/Algorithmic,0.004225142692354223,0.003911009574080108,7.747052000000032e-4
PayPal USD,2025-09-04,0.9991856681,1173877863.53,100087541.36,1174834568.83,Fiat-backed,-4.324856276188732e-4,1.5038351610982643e-4,8.143319000000204e-4
TerraClassicUSD,2025-09-04,0.0132173219,73912649.71,2858524.84,5592104838.79,Crypto-backed/Algorithmic,0.007482696068608211,0.032294563076386854,0.9867826781
Tether USDt,2025-09-04,0.9999501574,168532045577.73,132146186477.54,168540494840.97,Fiat-backed,-3.5605735404027996e-4,2.5136933742530806e-4,4.984259999996077e-5
TrueUSD,2025-09-04,0.9962787991,492674893.05,47840575.16,494515083,Fiat-backed,-3.194569214869918e-4,4.618102106453952e-4,0.0037212009000000545
USDC,2025-09-04,0.9998391948,72552511025.26,17107891795.05,72564534135.54,Fiat-backed,-5.491902342983146e-5,1.3872685452120015e-4,1.6080519999994713e-4
crvUSD,2025-09-04,0.99965217,120893897.13,8509730.66,120935962.29,Crypto-backed/Algorithmic,-1.9103350546943596e-4,1.9348311925657856e-4,3.4783000000004893e-4
sUSD,2025-09-04,0.9857012177,47238199.84,105348.17,47923446.76,Crypto-backed/Algorithmic,-9.822512298896674e-4,0.23319412947482446,0.014298782300000035
BUSD,2025-09-05,1.0002447562,55039692.11,1742760.67,55026224.09,Fiat-backed,1.7360778106630944e-4,5.090157208690658e-4,2.447562000000847e-4
First Digital USD,2025-09-05,0.997891993,1449404143.81,2659971251.37,1452465952.2,Fiat-backed,2.7435629791477864e-4,4.1955565828623726e-4,0.002108007000000023
GHO,2025-09-05,0.9997943078,350417051.81,1105449.92,350489144.67,Crypto-backed/Algorithmic,2.782125156976978e-4,2.0771193688677578e-4,2.056921999999961e-4
Legacy Frax Dollar,2025-09-05,0.998481555,296450444.61,279004.28,296901272.86,Crypto-backed/Algorithmic,2.1874433771860738e-4,3.006698581380101e-4,0.0015184449999999794
Liquity USD,2025-09-05,0.9998527191,38158004.17,4601.68,38163624.94,Crypto-backed/Algorithmic,6.277136922512676e-4,0.0038908319283562287,1.4728090000004634e-4
PayPal USD,2025-09-05,0.9994865465,1185515975.48,26370841.64,1186124995.54,Fiat-backed,3.010782859489604e-4,1.6043129975817946e-4,5.134534999999829e-4
TerraClassicUSD,2025-09-05,0.013362791,74725905.75,2691815.19,5592088182.37,Crypto-backed/Algorithmic,0.010945818999617461,0.030833392173031153,0.986637209
Tether USDt,2025-09-05,1.0002217762,168907178314.49,63681768081.02,168871594840.74,Fiat-backed,2.7159545347767096e-4,2.559440677745297e-4,2.2177620000007892e-4
TrueUSD,2025-09-05,0.9964844053,492776568.42,42613989.25,494515083,Fiat-backed,2.063528674914161e-4,4.130932921320403e-4,0.0035155946999999577
USDC,2025-09-05,0.9998538127,72547856649.02,5985125336.5,72559692905.03,Fiat-backed,1.4620144137459113e-5,1.3820052533847031e-4,1.4618730000004465e-4
crvUSD,2025-09-05,0.9998490181,120845211.46,8881342.5,120863459.65,Crypto-backed/Algorithmic,1.9689720797119029e-4,1.9710455281752955e-4,1.5098189999995792e-4
sUSD,2025-09-05,0.9888098928,47437991.35,111124.18,47974834.89,Crypto-backed/Algorithmic,0.0031488074713869555,0.007645586106592306,0.011190107200000021
